loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type,fully_missing_test_col
L101677,9,2024-04-01,2023-07-01,9,351,250000.0,239933.09,,600-660,<60,<20,GA,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-04-02,LOS1,complete,0,0,0,0,current,0,,
L101677,10,2024-05-01,2023-07-01,10,350,250000.0,238733.42,5.796,600-660,<60,<20,GA,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-05-01,LOS2,complete,0,0,0,0,current,0,,
L101677,11,2024-06-01,2023-07-01,11,349,250000.0,237539.76,,600-660,<60,<20,GA,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-06-01,LOS1,complete,0,0,0,0,current,0,,
L101677,12,2024-07-01,2023-07-01,12,348,250000.0,236352.06,,600-660,<60,<20,GA,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-07-04,ServicerFeed,pending,0,0,0,0,current,0,,
L101678,1,2023-11-01,2023-10-01,1,239,300000.0,298500.0,,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-11-03,LOS2,complete,0,0,0,0,current,0,,
L101678,2,2023-12-01,2023-10-01,2,238,300000.0,297007.5,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-12-05,LOS2,complete,0,0,0,0,current,0,,
L101678,3,2024-01-01,2023-10-01,3,237,300000.0,295522.46,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-01-03,LOS1,complete,1,0,1,0,current,0,,
L101678,4,2024-02-01,2023-10-01,4,236,300000.0,294044.85,,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-02-05,LOS1,complete,0,0,1,0,current,0,,
L101678,5,2024-03-01,2023-10-01,5,235,300000.0,292574.63,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-03-03,LOS2,complete,0,0,0,0,current,0,,
L101678,6,2024-04-01,2023-10-01,6,234,300000.0,291111.75,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-04-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101678,7,2024-05-01,2023-10-01,7,233,300000.0,289656.19,,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-05-01,ServicerFeed,complete,1,0,0,0,current,0,,
L101678,8,2024-06-01,2023-10-01,8,232,300000.0,288207.91,,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-06-02,LOS2,missing,0,0,0,0,current,0,,
L101678,9,2024-07-01,2023-10-01,9,231,300000.0,286766.87,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-07-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101678,10,2024-08-01,2023-10-01,10,230,300000.0,285333.04,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-08-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101678,11,2024-09-01,2023-10-01,11,229,300000.0,283906.37,,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-09-01,LOS2,complete,0,0,0,0,current,0,,
L101678,12,2024-10-01,2023-10-01,12,228,300000.0,282486.84,8.694,780+,95+,43-50,PA,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-10-05,ServicerFeed,complete,0,1,0,0,current,0,,
L101679,1,2023-08-01,2023-07-01,1,239,350000.0,348250.0,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2023-08-04,LOS1,complete,1,0,0,0,current,0,,
L101679,2,2023-09-01,2023-07-01,-5,238,350000.0,346508.75,,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2023-09-05,LOS2,complete,0,0,0,0,current,0,,
L101679,3,2023-10-01,2023-07-01,3,237,350000.0,344776.21,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2023-10-01,LOS2,complete,0,0,0,0,current,0,,
L101679,4,2023-11-01,2023-07-01,4,236,350000.0,343052.33,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2023-11-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101679,5,2023-12-01,2023-07-01,5,235,350000.0,341337.06,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2023-12-05,LOS1,complete,0,0,0,0,current,0,,
L101679,6,2024-01-01,2023-07-01,6,234,350000.0,339630.38,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-01-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101679,7,2024-02-01,2023-07-01,7,233,350000.0,337932.23,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-02-02,LOS2,complete,0,0,0,0,current,0,,
L101679,8,2024-03-01,2023-07-01,8,232,350000.0,336242.57,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-03-02,LOS1,complete,0,0,0,0,current,0,,
L101679,9,2024-04-01,2023-07-01,9,231,350000.0,334561.35,,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-04-04,LOS1,complete,0,0,0,0,current,0,,
L101679,10,2024-05-01,2023-07-01,10,230,350000.0,332888.55,,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-05-01,LOS1,complete,0,0,0,0,current,0,,
L101679,11,2024-06-01,2023-07-01,11,229,350000.0,-999999.99,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-06-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101679,12,2024-07-01,2023-07-01,12,228,350000.0,329567.98,7.871,740-780,60-70,36-43,GA,refinance,primary,single_family,ServicerC,current,0,0,0,0,,2024-07-04,LOS1,complete,0,0,0,0,current,0,,
L101680,1,2023-11-01,2023-10-01,1,239,200000.0,199000.0,,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-11-04,LOS2,complete,0,0,0,0,current,0,,
L101680,2,2023-12-01,2023-10-01,2,238,200000.0,198005.0,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-12-03,LOS1,complete,1,0,0,0,current,0,,
L101680,3,2024-01-01,2023-10-01,3,237,200000.0,197014.98,,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-01-03,LOS1,complete,0,0,0,0,current,0,,
L101680,4,2024-02-01,2023-10-01,4,236,200000.0,196029.9,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-02-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101680,5,2024-03-01,2023-10-01,5,235,200000.0,195049.75,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-03-02,ServicerFeed,complete,0,1,0,0,current,0,,
L101680,6,2024-04-01,2023-10-01,6,234,200000.0,194074.5,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-04-04,ServicerFeed,complete,0,0,1,0,current,0,,
L101680,7,2024-05-01,2023-10-01,7,233,200000.0,193880.43,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,delinquent_90_plus,90,0,0,0,,2024-05-01,LOS2,complete,0,0,0,0,delinquent,0,,
L101680,8,2024-06-01,2023-10-01,8,232,200000.0,193686.55,,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,delinquent_30_60,60,1,0,0,,2024-06-05,LOS2,complete,0,0,1,0,delinquent,0,,
L101680,9,2024-07-01,2023-10-01,9,231,200000.0,193492.86,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,delinquent_30_60,30,0,0,0,,2024-07-02,LOS2,complete,0,0,0,0,delinquent,0,,
L101680,10,2024-08-01,2023-10-01,10,230,200000.0,192525.4,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-08-02,LOS1,complete,1,0,0,0,current,0,,
L101680,11,2024-09-01,2023-10-01,11,229,200000.0,191562.77,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-09-01,LOS1,complete,1,1,0,0,current,0,,
L101680,12,2024-10-01,2023-10-01,12,228,200000.0,190604.96,6.904,<600,95+,30-36,GA,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-10-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101681,1,2023-10-01,2023-09-01,1,179,250000.0,248750.0,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-10-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101681,2,2023-11-01,2023-09-01,2,178,250000.0,247506.25,,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-03,ServicerFeed,pending,0,0,0,0,current,0,,
L101681,3,2023-12-01,2023-09-01,3,177,250000.0,246268.72,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-05,LOS2,complete,0,0,0,0,current,0,,
L101681,4,2024-01-01,2023-09-01,4,176,250000.0,245037.38,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-01-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101681,5,2024-02-01,2023-09-01,5,175,250000.0,243812.19,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-02-04,LOS1,complete,0,0,0,0,current,0,,
L101681,6,2024-03-01,2023-09-01,6,174,250000.0,242593.13,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-03-01,LOS2,complete,0,0,0,0,current,0,,
L101681,7,2024-04-01,2023-09-01,7,173,250000.0,-241380.16,,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-04-04,ServicerFeed,complete,0,0,0,0,current,1,negative_balance,
L101681,8,2024-05-01,2023-09-01,8,172,250000.0,0.0,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-05-05,LOS2,complete,0,0,0,0,current,0,,
L101681,9,2024-06-01,2023-09-01,9,171,250000.0,0.0,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-06-02,LOS1,pending,0,0,0,0,current,0,,
L101681,10,2024-07-01,2023-09-01,10,170,250000.0,0.0,,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-07-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101681,11,2024-08-01,2023-09-01,11,169,250000.0,0.0,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-08-04,LOS2,complete,0,0,0,0,current,0,,
L101681,12,2024-09-01,2023-09-01,12,168,250000.0,0.0,7.697,740-780,60-70,20-30,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-09-03,LOS2,complete,0,0,0,0,current,0,,
L101682,1,2023-11-01,2023-10-01,1,239,350000.0,348250.0,,<600,80-90,43-50,CA,cashout_refi,primary,multi_family,ServicerA,current,0,0,0,0,,2023-11-03,LOS1,complete,0,0,0,0,current,0,,
L101682,2,2023-12-01,2023-10-01,2,238,350000.0,348250.0,6.802,<600,80-90,43-50,CA,cashout_refi,primary,multi_family,ServicerA,prepaid,0,0,1,0,,2023-12-01,LOS2,complete,0,0,0,0,prepaid,0,,
L101683,1,2023-11-01,2023-10-01,1,179,200000.0,199000.0,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-11-03,ServicerFeed,pending,0,0,0,0,current,0,,
L101683,2,2023-12-01,2023-10-01,2,178,200000.0,198005.0,,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-12-01,LOS1,complete,0,0,0,0,current,0,,
L101683,3,2024-01-01,2023-10-01,3,177,200000.0,197014.98,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-01-04,LOS2,complete,0,0,0,0,current,0,,
L101683,4,2024-02-01,2023-10-01,4,176,200000.0,196029.9,,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-02-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101683,5,2024-03-01,2023-10-01,5,175,200000.0,195049.75,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-03-02,LOS2,complete,0,0,0,0,current,0,,
L101683,6,2024-04-01,2023-10-01,6,174,200000.0,194074.5,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-04-05,LOS2,complete,0,0,0,0,current,0,,
L101683,7,2024-05-01,2023-10-01,7,173,200000.0,193104.13,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-05-05,LOS2,complete,0,0,0,0,current,0,,
L101683,8,2024-06-01,2023-10-01,8,172,200000.0,192138.61,,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-06-02,LOS1,complete,0,0,1,0,current,0,,
L101683,9,2024-07-01,2023-10-01,9,171,200000.0,191177.92,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-07-01,LOS1,pending,0,0,0,0,current,0,,
L101683,10,2024-08-01,2023-10-01,10,170,200000.0,190222.03,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-08-04,LOS1,complete,0,0,0,0,current,0,,
L101683,11,2024-09-01,2023-10-01,11,169,200000.0,189270.92,,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-09-02,ServicerFeed,pending,0,0,0,0,current,0,,
L101683,12,2024-10-01,2023-10-01,12,168,200000.0,188324.56,9.667,700-740,90-95,20-30,PA,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-10-01,LOS2,complete,0,0,0,0,current,0,,
L101686,1,2023-03-01,2023-02-01,1,359,400000.0,398000.0,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-03-03,LOS2,complete,0,0,0,0,current,0,,
L101686,2,2023-04-01,2023-02-01,2,358,400000.0,396010.0,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-04-03,LOS1,complete,0,0,0,0,current,0,,
L101686,3,2023-05-01,2023-02-01,3,357,400000.0,394029.95,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-05-04,LOS1,complete,0,0,0,0,current,0,,
L101686,4,2023-06-01,2023-02-01,4,356,400000.0,392059.8,,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-06-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101686,5,2023-07-01,2023-02-01,5,355,400000.0,390099.5,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-07-04,LOS2,missing,0,0,0,0,current,0,,
L101686,6,2023-08-01,2023-02-01,6,354,400000.0,388149.0,,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-08-04,LOS1,complete,0,0,0,0,current,0,,
L101686,7,2023-09-01,2023-02-01,7,353,400000.0,386208.26,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-09-04,LOS2,missing,0,0,0,0,current,0,,
L101686,8,2023-10-01,2023-02-01,8,352,400000.0,384277.22,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-10-05,LOS1,complete,0,0,0,0,current,0,,
L101686,9,2023-11-01,2023-02-01,9,351,400000.0,382355.83,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-11-05,LOS1,complete,1,1,0,0,current,0,,
L101686,10,2023-12-01,2023-02-01,10,350,400000.0,380444.05,,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2023-12-01,LOS2,complete,0,0,0,0,current,1,missing_rate,
L101686,11,2024-01-01,2023-02-01,11,349,400000.0,378541.83,6.322,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-01-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101686,12,2024-02-01,2023-02-01,12,348,400000.0,376649.12,,740-780,80-90,36-43,NC,purchase,primary,condo,ServicerD,current,0,0,0,0,,2024-02-01,LOS1,missing,0,0,0,0,current,0,,
L101687,1,2023-05-01,2023-04-01,1,179,250000.0,248750.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-05-03,ServicerFeed,complete,0,0,0,0,current,1,missing_rate,
L101687,2,2023-06-01,2023-04-01,2,178,250000.0,247506.25,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-06-05,LOS1,complete,0,0,0,0,current,0,,
L101687,3,2023-07-01,2023-04-01,3,177,250000.0,-246268.72,7.174,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-07-01,LOS2,pending,0,0,0,0,current,1,negative_balance,
L101687,4,2023-08-01,2023-04-01,4,176,250000.0,0.0,7.174,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-08-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101687,5,2023-09-01,2023-04-01,5,175,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-09-05,LOS1,complete,0,0,0,0,current,0,,
L101687,6,2023-10-01,2023-04-01,6,174,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-10-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101687,7,2023-11-01,2023-04-01,7,173,250000.0,0.0,7.174,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-11-04,LOS1,complete,0,0,0,0,current,0,,
L101687,8,2023-12-01,2023-04-01,8,172,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2023-12-03,LOS1,complete,0,0,0,0,current,0,,
L101687,9,2024-01-01,2023-04-01,9,171,250000.0,0.0,7.174,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2024-01-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101687,10,2024-02-01,2023-04-01,10,170,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2024-02-05,LOS2,complete,0,0,0,0,current,0,,
L101687,11,2024-03-01,2023-04-01,11,169,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2024-03-01,LOS2,complete,0,0,0,0,current,0,,
L101687,12,2024-04-01,2023-04-01,12,168,250000.0,0.0,,700-740,60-70,30-36,CA,purchase,primary,multi_family,ServicerC,current,0,0,0,0,,2024-04-05,LOS1,complete,0,0,0,0,current,0,,
L101688,1,2023-07-01,2023-06-01,1,239,250000.0,248750.0,,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-07-04,LOS2,pending,0,0,0,0,current,0,,
L101688,2,2023-08-01,2023-06-01,2,238,250000.0,-247506.25,,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-08-03,ServicerFeed,complete,0,0,0,0,current,1,negative_balance,
L101688,3,2023-09-01,2023-06-01,3,237,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-09-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101688,4,2023-10-01,2023-06-01,4,236,250000.0,0.0,,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-10-01,LOS1,complete,0,0,0,0,current,0,,
L101688,5,2023-11-01,2023-06-01,5,235,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-11-03,LOS2,complete,0,0,1,0,current,0,,
L101688,6,2023-12-01,2023-06-01,6,234,250000.0,0.0,,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-12-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101688,7,2024-01-01,2023-06-01,7,233,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-01-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101688,8,2024-02-01,2023-06-01,8,232,250000.0,0.0,,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-02-05,LOS1,complete,0,0,0,0,current,0,,
L101688,9,2024-03-01,2023-06-01,9,231,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,delinquent_30_60,30,0,0,0,,2024-03-05,LOS2,complete,0,0,0,0,delinquent,0,,
L101688,10,2024-04-01,2023-06-01,10,230,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-04-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101688,11,2024-05-01,2023-06-01,11,229,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-05-03,LOS2,complete,1,0,0,0,current,0,,
L101688,12,2024-06-01,2023-06-01,12,228,250000.0,0.0,7.663,780+,80-90,20-30,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-06-04,LOS2,complete,0,0,0,0,current,0,,
L101690,1,2023-07-01,2023-06-01,1,239,200000.0,199000.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-07-02,LOS1,pending,0,0,0,0,current,0,,
L101690,2,2023-08-01,2023-06-01,2,238,200000.0,198005.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-08-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101690,3,2023-09-01,2023-06-01,3,237,200000.0,197014.98,,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-09-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101690,4,2023-10-01,2023-06-01,4,236,200000.0,196029.9,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-10-05,LOS1,complete,0,0,0,0,current,0,,
L101690,5,2023-11-01,2023-06-01,5,235,200000.0,195049.75,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-11-03,LOS1,complete,0,0,0,0,current,0,,
L101690,6,2023-12-01,2023-06-01,6,234,200000.0,-194074.5,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2023-12-04,LOS2,complete,0,0,0,0,current,1,negative_balance,
L101690,7,2024-01-01,2023-06-01,7,233,200000.0,0.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-01-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101690,8,2024-02-01,2023-06-01,8,232,200000.0,300000.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-02-05,LOS1,complete,0,0,0,0,current,1,balance_increase_anomaly,
L101690,9,2024-03-01,2023-06-01,9,231,200000.0,298500.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-03-03,LOS1,complete,0,0,0,0,current,0,,
L101690,10,2024-04-01,2023-06-01,10,230,200000.0,297007.5,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-04-03,LOS2,complete,0,0,0,0,current,0,,
L101690,11,2024-05-01,2023-06-01,11,229,200000.0,300000.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-05-01,LOS1,complete,0,0,0,0,current,1,balance_increase_anomaly,
L101690,12,2024-06-01,2023-06-01,12,228,200000.0,298500.0,6.048,660-700,60-70,20-30,NY,refinance,primary,condo,ServicerC,current,0,0,0,0,,2024-06-02,LOS1,complete,0,0,0,0,current,0,,
L101691,1,2023-09-01,2023-08-01,1,359,250000.0,248750.0,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2023-09-03,LOS1,complete,0,0,0,1,current,0,,
L101691,2,2023-10-01,2023-08-01,2,358,250000.0,247506.25,,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2023-10-03,LOS1,complete,0,0,1,0,current,0,,
L101691,3,2023-11-01,2023-08-01,3,357,250000.0,246268.72,,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2023-11-05,ServicerFeed,pending,0,0,0,0,current,0,,
L101691,4,1900-01-01,2023-08-01,4,356,250000.0,245037.38,,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2023-12-01,ServicerFeed,complete,0,0,0,0,current,1,missing_rate,
L101691,5,2024-01-01,2023-08-01,5,355,250000.0,243812.19,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-01-03,ServicerFeed,complete,0,0,0,1,current,0,,
L101691,6,2024-02-01,2023-08-01,6,354,250000.0,242593.13,,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-02-01,LOS1,,0,0,0,0,current,0,,
L101691,7,2024-03-01,2023-08-01,7,353,250000.0,241380.16,,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-03-04,LOS1,complete,0,0,0,0,current,0,,
L101691,8,2024-04-01,2023-08-01,8,352,250000.0,240173.26,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-04-05,ServicerFeed,complete,0,0,1,0,current,0,,
L101691,9,2024-05-01,2023-08-01,9,351,250000.0,238972.39,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-05-02,LOS1,complete,0,1,0,0,current,0,,
L101691,10,2024-06-01,2023-08-01,10,350,250000.0,237777.53,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-06-02,LOS2,missing,0,0,0,1,current,0,,
L101691,11,2024-07-01,2023-08-01,11,349,250000.0,236588.64,4.096,780+,95+,36-43,TX,refinance,investment,single_family,ServicerD,current,0,0,0,0,,2024-07-03,ServicerFeed,complete,1,0,0,1,current,0,,
